run_id,samples,n_episodes,Neg Q1,Neg Q2
69,300,100,0.0,0.0
69,3000,10,0.5283,0.0083
69,3000,20,0.1103,0.096
69,3000,30,0.015,0.7233
69,3000,40,0.0,0.2173
69,3000,50,0.0,0.0033
69,3000,60,0.0,0.0017
69,3000,70,0.0,0.0007
69,3000,80,0.0,0.0023
69,3000,90,0.0,0.001
69,3000,100,0.0,0.0013
69,2000,10,0.5395,0.016
69,2000,20,0.1125,0.093
69,2000,30,0.0205,0.709
69,2000,40,0.0,0.2175
69,2000,50,0.0,0.003
69,2000,60,0.0,0.0005
69,2000,70,0.0,0.0025
69,2000,80,0.0,0.003
69,2000,90,0.0,0.0005
69,2000,100,0.0,0.0015
70,200,10,0.495,0.015
70,200,20,0.09,0.085
70,200,30,0.01,0.77
70,200,40,0.0,0.24
70,200,50,0.0,0.005
70,200,60,0.0,0.0
70,200,70,0.0,0.01
70,200,80,0.0,0.005
70,200,90,0.0,0.0
70,200,100,0.0,0.0
70,300,10,0.4567,0.0133
70,300,20,0.11,0.1033
70,300,30,0.0133,0.63
70,300,40,0.0,0.2333
70,300,50,0.0,0.0033
70,300,60,0.0,0.0
70,300,70,0.0,0.0033
70,300,80,0.0,0.0033
70,300,90,0.0,0.0
70,300,100,0.0,0.0
70,3000,10,0.535,0.0107
70,3000,20,0.1287,0.087
70,3000,30,0.017,0.7057
70,3000,40,0.0,0.2307
70,3000,50,0.0,0.001
70,3000,60,0.0,0.0013
70,3000,70,0.0,0.0033
70,3000,80,0.0,0.002
70,3000,90,0.0,0.0017
70,3000,100,0.0,0.0003
70,2000,10,0.5185,0.0115
70,2000,20,0.12,0.0985
70,2000,30,0.0145,0.725
70,2000,40,0.0,0.2315
70,2000,50,0.0,0.001
70,2000,60,0.0,0.0015
70,2000,70,0.0,0.003
70,2000,80,0.0,0.003
70,2000,90,0.0,0.001
70,2000,100,0.0,0.003
71,200,10,0.5,0.02
71,200,20,0.11,0.13
71,200,30,0.01,0.74
71,200,40,0.0,0.24
71,200,50,0.0,0.005
71,200,60,0.0,0.0
71,200,70,0.0,0.0
71,200,80,0.0,0.0
71,200,90,0.0,0.0
71,200,100,0.0,0.0
71,300,10,0.53,0.0033
71,300,20,0.1033,0.0767
71,300,30,0.0133,0.6833
71,300,40,0.0,0.24
71,300,50,0.0,0.0
71,300,60,0.0,0.0
71,300,70,0.0,0.0033
71,300,80,0.0,0.0
71,300,90,0.0,0.0033
71,300,100,0.0,0.0033
71,3000,10,0.538,0.0133
71,3000,20,0.116,0.0983
71,3000,30,0.018,0.7137
71,3000,40,0.0,0.2197
71,3000,50,0.0,0.001
71,3000,60,0.0,0.0013
71,3000,70,0.0,0.0013
71,3000,80,0.0,0.001
71,3000,90,0.0,0.001
71,3000,100,0.0,0.0017
71,2000,10,0.5495,0.0115
71,2000,20,0.1055,0.09
71,2000,30,0.0155,0.7155
71,2000,40,0.0,0.218
71,2000,50,0.0,0.0005
71,2000,60,0.0,0.001
71,2000,70,0.0,0.001
71,2000,80,0.0,0.001
71,2000,90,0.0,0.0015
71,2000,100,0.0,0.002
72,200,10,0.515,0.02
72,200,20,0.11,0.105
72,200,30,0.015,0.685
72,200,40,0.0,0.215
72,200,50,0.0,0.0
72,200,60,0.0,0.005
72,200,70,0.0,0.0
72,200,80,0.0,0.0
72,200,90,0.0,0.0
72,200,100,0.0,0.0
72,300,10,0.5267,0.0133
72,300,20,0.1,0.0833
72,300,30,0.03,0.7167
72,300,40,0.0,0.2367
72,300,50,0.0,0.0067
72,300,60,0.0,0.0067
72,300,70,0.0,0.0033
72,300,80,0.0,0.0033
72,300,90,0.0,0.0
72,300,100,0.0,0.0
72,3000,10,0.5327,0.0107
72,3000,20,0.118,0.0987
72,3000,30,0.0153,0.7103
72,3000,40,0.0,0.2217
72,3000,50,0.0,0.002
72,3000,60,0.0,0.0007
72,3000,70,0.0,0.001
72,3000,80,0.0,0.0007
72,3000,90,0.0,0.0027
72,3000,100,0.0,0.0007
72,2000,10,0.5135,0.01
72,2000,20,0.1095,0.0855
72,2000,30,0.0225,0.6985
72,2000,40,0.0,0.2235
72,2000,50,0.0,0.0015
72,2000,60,0.0,0.0005
72,2000,70,0.0,0.001
72,2000,80,0.0,0.001
72,2000,90,0.0,0.0015
72,2000,100,0.0,0.0005
73,200,10,0.51,0.025
73,200,20,0.11,0.09
73,200,30,0.005,0.755
73,200,40,0.0,0.235
73,200,50,0.0,0.0
73,200,60,0.0,0.0
73,200,70,0.0,0.005
73,200,80,0.0,0.005
73,200,90,0.0,0.005
73,200,100,0.0,0.005
73,300,10,0.5467,0.02
73,300,20,0.1167,0.0733
73,300,30,0.0367,0.6967
73,300,40,0.0,0.2133
73,300,50,0.0,0.0
73,300,60,0.0,0.0
73,300,70,0.0,0.0033
73,300,80,0.0,0.0
73,300,90,0.0,0.0
73,300,100,0.0,0.0
73,3000,10,0.5323,0.0133
73,3000,20,0.112,0.098
73,3000,30,0.0207,0.6943
73,3000,40,0.0,0.2203
73,3000,50,0.0,0.003
73,3000,60,0.0,0.0013
73,3000,70,0.0,0.002
73,3000,80,0.0,0.003
73,3000,90,0.0,0.0027
73,3000,100,0.0,0.0023
73,2000,10,0.5345,0.0145
73,2000,20,0.111,0.0965
73,2000,30,0.0185,0.717
73,2000,40,0.0,0.212
73,2000,50,0.0,0.0015
73,2000,60,0.0,0.001
73,2000,70,0.0,0.0005
73,2000,80,0.0,0.002
73,2000,90,0.0,0.0015
73,2000,100,0.0,0.001
74,200,10,0.585,0.005
74,200,20,0.135,0.14
74,200,30,0.01,0.71
74,200,40,0.0,0.175
74,200,50,0.0,0.005
74,200,60,0.0,0.0
74,200,70,0.0,0.0
74,200,80,0.0,0.0
74,200,90,0.0,0.005
74,200,100,0.0,0.0
74,300,10,0.51,0.01
74,300,20,0.1233,0.1033
74,300,30,0.02,0.6867
74,300,40,0.0,0.2567
74,300,50,0.0,0.0
74,300,60,0.0,0.01
74,300,70,0.0,0.0
74,300,80,0.0,0.0
74,300,90,0.0,0.0
74,300,100,0.0,0.0033
74,3000,10,0.515,0.0133
74,3000,20,0.1257,0.089
74,3000,30,0.0167,0.7257
74,3000,40,0.0,0.2233
74,3000,50,0.0,0.0017
74,3000,60,0.0,0.001
74,3000,70,0.0,0.0003
74,3000,80,0.0,0.0013
74,3000,90,0.0,0.0013
74,3000,100,0.0,0.001
74,2000,10,0.537,0.0125
74,2000,20,0.11,0.0985
74,2000,30,0.019,0.6915
74,2000,40,0.0,0.2255
74,2000,50,0.0,0.0035
74,2000,60,0.0,0.0025
74,2000,70,0.0,0.002
74,2000,80,0.0,0.0005
74,2000,90,0.0,0.002
74,2000,100,0.0,0.0005
75,200,10,0.53,0.005
75,200,20,0.09,0.075
75,200,30,0.005,0.735
75,200,40,0.0,0.21
75,200,50,0.0,0.0
75,200,60,0.0,0.0
75,200,70,0.0,0.0
75,200,80,0.0,0.0
75,200,90,0.0,0.01
75,200,100,0.0,0.005
75,300,10,0.5333,0.0067
75,300,20,0.1067,0.1
75,300,30,0.0167,0.7333
75,300,40,0.0,0.2467
75,300,50,0.0,0.0033
75,300,60,0.0,0.0
75,300,70,0.0,0.0033
75,300,80,0.0,0.0
75,300,90,0.0,0.0
75,300,100,0.0,0.0033
75,3000,10,0.5147,0.0113
75,3000,20,0.1127,0.096
75,3000,30,0.017,0.7227
75,3000,40,0.0,0.2223
75,3000,50,0.0,0.0013
75,3000,60,0.0,0.0013
75,3000,70,0.0,0.002
75,3000,80,0.0,0.0023
75,3000,90,0.0,0.0023
75,3000,100,0.0,0.0033
75,2000,10,0.525,0.0105
75,2000,20,0.1395,0.0925
75,2000,30,0.016,0.711
75,2000,40,0.0,0.228
75,2000,50,0.0,0.004
75,2000,60,0.0,0.0025
75,2000,70,0.0,0.0015
75,2000,80,0.0,0.001
75,2000,90,0.0,0.0015
75,2000,100,0.0,0.0005
76,200,10,0.475,0.01
76,200,20,0.135,0.09
76,200,30,0.005,0.64
76,200,40,0.0,0.2
76,200,50,0.0,0.0
76,200,60,0.0,0.0
76,200,70,0.0,0.0
76,200,80,0.0,0.0
76,200,90,0.0,0.0
76,200,100,0.0,0.005
76,300,10,0.5367,0.0067
76,300,20,0.0967,0.0667
76,300,30,0.0167,0.7267
76,300,40,0.0,0.2167
76,300,50,0.0,0.0
76,300,60,0.0,0.0
76,300,70,0.0,0.0
76,300,80,0.0,0.0
76,300,90,0.0,0.0
76,300,100,0.0,0.0
76,3000,10,0.5233,0.009
76,3000,20,0.125,0.091
76,3000,30,0.0157,0.7143
76,3000,40,0.0,0.2277
76,3000,50,0.0,0.002
76,3000,60,0.0,0.003
76,3000,70,0.0,0.0017
76,3000,80,0.0,0.001
76,3000,90,0.0,0.0023
76,3000,100,0.0,0.001
76,2000,10,0.524,0.011
76,2000,20,0.124,0.103
76,2000,30,0.0155,0.717
76,2000,40,0.0,0.241
76,2000,50,0.0,0.0025
76,2000,60,0.0,0.0015
76,2000,70,0.0,0.0025
76,2000,80,0.0,0.001
76,2000,90,0.0,0.002
76,2000,100,0.0,0.001
77,200,10,0.51,0.015
77,200,20,0.15,0.095
77,200,30,0.015,0.71
77,200,40,0.0,0.195
77,200,50,0.0,0.0
77,200,60,0.0,0.0
77,200,70,0.0,0.0
77,200,80,0.0,0.005
77,200,90,0.0,0.0
77,200,100,0.0,0.01
77,300,10,0.5133,0.0167
77,300,20,0.1233,0.0933
77,300,30,0.0133,0.7133
77,300,40,0.0,0.1933
77,300,50,0.0,0.0
77,300,60,0.0,0.0
77,300,70,0.0,0.0
77,300,80,0.0,0.0067
77,300,90,0.0,0.0033
77,300,100,0.0,0.0
77,3000,10,0.532,0.006
77,3000,20,0.1067,0.095
77,3000,30,0.016,0.714
77,3000,40,0.0,0.2363
77,3000,50,0.0,0.0033
77,3000,60,0.0,0.002
77,3000,70,0.0,0.0017
77,3000,80,0.0,0.001
77,3000,90,0.0,0.001
77,3000,100,0.0,0.001
77,2000,10,0.562,0.0135
77,2000,20,0.1195,0.09
77,2000,30,0.016,0.721
77,2000,40,0.0,0.235
77,2000,50,0.0,0.003
77,2000,60,0.0,0.003
77,2000,70,0.0,0.003
77,2000,80,0.0,0.0005
77,2000,90,0.0,0.0025
77,2000,100,0.0,0.0
78,200,10,0.475,0.01
78,200,20,0.09,0.085
78,200,30,0.04,0.71
78,200,40,0.0,0.285
78,200,50,0.0,0.0
78,200,60,0.0,0.0
78,200,70,0.0,0.0
78,200,80,0.0,0.005
78,200,90,0.0,0.0
78,200,100,0.0,0.0
78,300,10,0.5033,0.0067
78,300,20,0.0967,0.12
78,300,30,0.02,0.6867
78,300,40,0.0,0.24
78,300,50,0.0,0.0067
78,300,60,0.0,0.0
78,300,70,0.0,0.0033
78,300,80,0.0,0.0
78,300,90,0.0,0.0
78,300,100,0.0,0.0033
78,3000,10,0.54,0.0067
78,3000,20,0.1253,0.0927
78,3000,30,0.016,0.7147
78,3000,40,0.0,0.2263
78,3000,50,0.0,0.0013
78,3000,60,0.0,0.0017
78,3000,70,0.0,0.0013
78,3000,80,0.0,0.002
78,3000,90,0.0,0.0017
78,3000,100,0.0,0.0013
78,2000,10,0.5515,0.01
78,2000,20,0.1115,0.102
78,2000,30,0.0175,0.7195
78,2000,40,0.0,0.226
78,2000,50,0.0,0.002
78,2000,60,0.0,0.001
78,2000,70,0.0,0.003
78,2000,80,0.0,0.001
78,2000,90,0.0,0.0005
78,2000,100,0.0,0.002
79,200,10,0.495,0.0
79,200,20,0.1,0.05
79,200,30,0.015,0.67
79,200,40,0.0,0.205
79,200,50,0.0,0.0
79,200,60,0.0,0.005
79,200,70,0.0,0.005
79,200,80,0.0,0.005
79,200,90,0.0,0.0
79,200,100,0.0,0.0
79,300,10,0.4733,0.0133
79,300,20,0.11,0.0733
79,300,30,0.0133,0.74
79,300,40,0.0,0.2233
79,300,50,0.0,0.0
79,300,60,0.0,0.0
79,300,70,0.0,0.0
79,300,80,0.0,0.0
79,300,90,0.0,0.0
79,300,100,0.0,0.0
79,3000,10,0.523,0.009
79,3000,20,0.121,0.0987
79,3000,30,0.0153,0.7263
79,3000,40,0.0,0.2163
79,3000,50,0.0,0.0017
79,3000,60,0.0,0.001
79,3000,70,0.0,0.001
79,3000,80,0.0,0.0013
79,3000,90,0.0,0.001
79,3000,100,0.0,0.0003
79,2000,10,0.535,0.0085
79,2000,20,0.126,0.086
79,2000,30,0.016,0.711
79,2000,40,0.0,0.232
79,2000,50,0.0,0.0005
79,2000,60,0.0,0.003
79,2000,70,0.0,0.0025
79,2000,80,0.0,0.004
79,2000,90,0.0,0.001
79,2000,100,0.0,0.0005
80,200,10,0.475,0.015
80,200,20,0.09,0.085
80,200,30,0.025,0.64
80,200,40,0.0,0.275
80,200,50,0.0,0.005
80,200,60,0.0,0.0
80,200,70,0.0,0.0
80,200,80,0.0,0.005
80,200,90,0.0,0.005
80,200,100,0.0,0.0
80,300,10,0.49,0.0067
80,300,20,0.1633,0.0633
80,300,30,0.0167,0.72
80,300,40,0.0,0.21
80,300,50,0.0,0.0
80,300,60,0.0,0.0
80,300,70,0.0,0.0
80,300,80,0.0,0.0033
80,300,90,0.0,0.0
80,300,100,0.0,0.0033
80,3000,10,0.5457,0.0113
80,3000,20,0.1143,0.0937
80,3000,30,0.0177,0.7127
80,3000,40,0.0,0.2213
80,3000,50,0.0,0.0023
80,3000,60,0.0,0.0017
80,3000,70,0.0,0.002
80,3000,80,0.0,0.0003
80,3000,90,0.0,0.0017
80,3000,100,0.0,0.002
80,2000,10,0.5585,0.0075
80,2000,20,0.1295,0.0865
80,2000,30,0.02,0.712
80,2000,40,0.0,0.2215
80,2000,50,0.0,0.0005
80,2000,60,0.0,0.0015
80,2000,70,0.0,0.0025
80,2000,80,0.0,0.0005
80,2000,90,0.0,0.0005
80,2000,100,0.0,0.002
81,200,10,0.53,0.025
81,200,20,0.13,0.09
81,200,30,0.03,0.67
81,200,40,0.0,0.295
81,200,50,0.0,0.005
81,200,60,0.0,0.0
81,200,70,0.0,0.0
81,200,80,0.0,0.0
81,200,90,0.0,0.0
81,200,100,0.0,0.0
81,300,10,0.5633,0.0067
81,300,20,0.15,0.08
81,300,30,0.0167,0.7567
81,300,40,0.0,0.2267
81,300,50,0.0,0.0033
81,300,60,0.0,0.0
81,300,70,0.0,0.0033
81,300,80,0.0,0.0033
81,300,90,0.0,0.0
81,300,100,0.0,0.0033
81,3000,10,0.5137,0.0127
81,3000,20,0.1193,0.0927
81,3000,30,0.0167,0.7197
81,3000,40,0.0,0.2147
81,3000,50,0.0,0.0027
81,3000,60,0.0,0.002
81,3000,70,0.0,0.0023
81,3000,80,0.0,0.0013
81,3000,90,0.0,0.0023
81,3000,100,0.0,0.0033
81,2000,10,0.5145,0.009
81,2000,20,0.1215,0.0955
81,2000,30,0.0185,0.716
81,2000,40,0.0,0.23
81,2000,50,0.0,0.0025
81,2000,60,0.0,0.0015
81,2000,70,0.0,0.0005
81,2000,80,0.0,0.001
81,2000,90,0.0,0.0025
81,2000,100,0.0,0.001
82,200,10,0.525,0.01
82,200,20,0.105,0.115
82,200,30,0.025,0.69
82,200,40,0.0,0.28
82,200,50,0.0,0.0
82,200,60,0.0,0.01
82,200,70,0.0,0.0
82,200,80,0.0,0.005
82,200,90,0.0,0.0
82,200,100,0.0,0.005
82,300,10,0.49,0.0167
82,300,20,0.08,0.1267
82,300,30,0.02,0.75
82,300,40,0.0,0.2067
82,300,50,0.0,0.0033
82,300,60,0.0,0.0033
82,300,70,0.0,0.0033
82,300,80,0.0,0.0033
82,300,90,0.0,0.0
82,300,100,0.0,0.01
82,3000,10,0.533,0.0113
82,3000,20,0.122,0.0933
82,3000,30,0.0153,0.725
82,3000,40,0.0,0.2287
82,3000,50,0.0,0.0027
82,3000,60,0.0,0.0027
82,3000,70,0.0,0.001
82,3000,80,0.0,0.0003
82,3000,90,0.0,0.001
82,3000,100,0.0,0.0033
82,2000,10,0.523,0.012
82,2000,20,0.1285,0.1055
82,2000,30,0.016,0.7145
82,2000,40,0.0,0.2225
82,2000,50,0.0,0.003
82,2000,60,0.0,0.0
82,2000,70,0.0,0.001
82,2000,80,0.0,0.0015
82,2000,90,0.0,0.0015
82,2000,100,0.0,0.0005
83,200,10,0.53,0.015
83,200,20,0.095,0.105
83,200,30,0.02,0.675
83,200,40,0.0,0.205
83,200,50,0.0,0.0
83,200,60,0.0,0.01
83,200,70,0.0,0.0
83,200,80,0.0,0.01
83,200,90,0.0,0.005
83,200,100,0.0,0.005
83,300,10,0.5633,0.0067
83,300,20,0.1133,0.1067
83,300,30,0.01,0.75
83,300,40,0.0,0.23
83,300,50,0.0,0.0033
83,300,60,0.0,0.0033
83,300,70,0.0,0.0
83,300,80,0.0,0.0033
83,300,90,0.0,0.0033
83,300,100,0.0,0.0033
83,3000,10,0.5363,0.0117
83,3000,20,0.12,0.0903
83,3000,30,0.016,0.7333
83,3000,40,0.0,0.2297
83,3000,50,0.0,0.0023
83,3000,60,0.0,0.0027
83,3000,70,0.0,0.0013
83,3000,80,0.0,0.0017
83,3000,90,0.0,0.0027
83,3000,100,0.0,0.0023
83,2000,10,0.514,0.011
83,2000,20,0.119,0.093
83,2000,30,0.019,0.713
83,2000,40,0.0,0.2315
83,2000,50,0.0,0.002
83,2000,60,0.0,0.002
83,2000,70,0.0,0.0005
83,2000,80,0.0,0.0015
83,2000,90,0.0,0.0025
83,2000,100,0.0,0.001
84,200,10,0.53,0.01
84,200,20,0.12,0.105
84,200,30,0.02,0.8
84,200,40,0.0,0.195
84,200,50,0.0,0.02
84,200,60,0.0,0.005
84,200,70,0.0,0.0
84,200,80,0.0,0.0
84,200,90,0.0,0.0
84,200,100,0.0,0.0
84,300,10,0.5567,0.01
84,300,20,0.1233,0.1033
84,300,30,0.01,0.6933
84,300,40,0.0,0.22
84,300,50,0.0,0.0033
84,300,60,0.0,0.01
84,300,70,0.0,0.0
84,300,80,0.0,0.0067
84,300,90,0.0,0.0033
84,300,100,0.0,0.0
84,3000,10,0.5223,0.0107
84,3000,20,0.1203,0.0953
84,3000,30,0.019,0.721
84,3000,40,0.0,0.2257
84,3000,50,0.0,0.0017
84,3000,60,0.0,0.0013
84,3000,70,0.0,0.002
84,3000,80,0.0,0.002
84,3000,90,0.0,0.002
84,3000,100,0.0,0.0013
84,2000,10,0.529,0.0145
84,2000,20,0.116,0.099
84,2000,30,0.016,0.7135
84,2000,40,0.0,0.2185
84,2000,50,0.0,0.001
84,2000,60,0.0,0.001
84,2000,70,0.0,0.0025
84,2000,80,0.0,0.003
84,2000,90,0.0,0.0025
84,2000,100,0.0,0.001
85,200,10,0.53,0.0
85,200,20,0.12,0.12
85,200,30,0.01,0.725
85,200,40,0.0,0.24
85,200,50,0.0,0.01
85,200,60,0.0,0.0
85,200,70,0.0,0.0
85,200,80,0.0,0.005
85,200,90,0.0,0.0
85,200,100,0.0,0.005
85,300,10,0.56,0.0133
85,300,20,0.1333,0.1133
85,300,30,0.0167,0.7333
85,300,40,0.0,0.23
85,300,50,0.0,0.0033
85,300,60,0.0,0.0033
85,300,70,0.0,0.0
85,300,80,0.0,0.0
85,300,90,0.0,0.0
85,300,100,0.0,0.0033
85,3000,10,0.5413,0.01
85,3000,20,0.123,0.093
85,3000,30,0.019,0.715
85,3000,40,0.0,0.225
85,3000,50,0.0,0.0037
85,3000,60,0.0,0.002
85,3000,70,0.0,0.0023
85,3000,80,0.0,0.001
85,3000,90,0.0,0.0013
85,3000,100,0.0,0.002
85,2000,10,0.5355,0.01
85,2000,20,0.124,0.084
85,2000,30,0.0135,0.726
85,2000,40,0.0,0.2205
85,2000,50,0.0,0.003
85,2000,60,0.0,0.0015
85,2000,70,0.0,0.0005
85,2000,80,0.0,0.001
85,2000,90,0.0,0.0015
85,2000,100,0.0,0.0015
86,200,10,0.685,-0.0
86,200,20,0.12,0.095
86,200,30,0.01,0.765
86,200,40,0.0,0.21
86,200,50,0.0,0.005
86,200,60,0.0,0.005
86,200,70,0.0,0.0
86,200,80,0.0,0.0
86,200,90,0.0,0.005
86,200,100,0.0,0.0
86,300,10,0.5033,0.0067
86,300,20,0.1,0.0767
86,300,30,0.0067,0.7233
86,300,40,0.0,0.2533
86,300,50,0.0,0.0033
86,300,60,0.0,0.0
86,300,70,0.0,0.0033
86,300,80,0.0,0.0067
86,300,90,0.0,0.0
86,300,100,0.0,0.0
86,3000,10,0.5017,0.014
86,3000,20,0.1213,0.087
86,3000,30,0.0197,0.715
86,3000,40,0.0,0.2337
86,3000,50,0.0,0.0027
86,3000,60,0.0,0.0017
86,3000,70,0.0,0.0023
86,3000,80,0.0,0.0017
86,3000,90,0.0,0.001
86,3000,100,0.0,0.001
86,2000,10,0.529,0.01
86,2000,20,0.126,0.0855
86,2000,30,0.02,0.715
86,2000,40,0.0,0.237
86,2000,50,0.0,0.002
86,2000,60,0.0,0.0005
86,2000,70,0.0,0.001
86,2000,80,0.0,0.0015
86,2000,90,0.0,0.0015
86,2000,100,0.0,0.0005
87,200,10,0.475,0.01
87,200,20,0.095,0.125
87,200,30,0.005,0.72
87,200,40,0.0,0.28
87,200,50,0.0,0.0
87,200,60,0.0,0.0
87,200,70,0.0,0.0
87,200,80,0.0,0.0
87,200,90,0.0,0.0
87,200,100,0.0,0.005
87,300,10,0.5467,0.0033
87,300,20,0.1067,0.0533
87,300,30,0.0133,0.6667
87,300,40,0.0,0.2233
87,300,50,0.0,0.0
87,300,60,0.0,0.0
87,300,70,0.0,0.0
87,300,80,0.0,0.0033
87,300,90,0.0,0.0033
87,300,100,0.0,0.0
87,3000,10,0.5407,0.0133
87,3000,20,0.1203,0.0917
87,3000,30,0.018,0.724
87,3000,40,0.0,0.2227
87,3000,50,0.0,0.0027
87,3000,60,0.0,0.0017
87,3000,70,0.0,0.0017
87,3000,80,0.0,0.002
87,3000,90,0.0,0.0017
87,3000,100,0.0,0.0017
87,2000,10,0.5165,0.0135
87,2000,20,0.114,0.097
87,2000,30,0.022,0.7045
87,2000,40,0.0,0.23
87,2000,50,0.0,0.002
87,2000,60,0.0,0.001
87,2000,70,0.0,0.0015
87,2000,80,0.0,0.0015
87,2000,90,0.0,0.0
87,2000,100,0.0,0.0005
88,200,10,0.53,0.005
88,200,20,0.15,0.095
88,200,30,0.005,0.7
88,200,40,0.0,0.22
88,200,50,0.0,0.005
88,200,60,0.0,0.0
88,200,70,0.0,0.0
88,200,80,0.0,0.0
88,200,90,0.0,0.0
88,200,100,0.0,0.0
88,300,10,0.5033,0.0067
88,300,20,0.09,0.1067
88,300,30,0.0233,0.7133
88,300,40,0.0,0.1733
88,300,50,0.0,0.0
88,300,60,0.0,0.0
88,300,70,0.0,0.0
88,300,80,0.0,0.0067
88,300,90,0.0,0.0033
88,300,100,0.0,0.0
88,3000,10,0.5277,0.0083
88,3000,20,0.1247,0.0937
88,3000,30,0.0217,0.698
88,3000,40,0.0,0.2213
88,3000,50,0.0,0.0027
88,3000,60,0.0,0.0017
88,3000,70,0.0,0.001
88,3000,80,0.0,0.0013
88,3000,90,0.0,0.0017
88,3000,100,0.0,0.001
88,2000,10,0.536,0.014
88,2000,20,0.1175,0.0925
88,2000,30,0.0165,0.719
88,2000,40,0.0,0.241
88,2000,50,0.0,0.0015
88,2000,60,0.0,0.001
88,2000,70,0.0,0.001
88,2000,80,0.0,0.001
88,2000,90,0.0,0.0015
88,2000,100,0.0,0.001
89,200,10,0.575,0.01
89,200,20,0.115,0.095
89,200,30,0.01,0.7
89,200,40,0.0,0.19
89,200,50,0.0,0.01
89,200,60,0.0,0.005
89,200,70,0.0,0.0
89,200,80,0.0,0.0
89,200,90,0.0,0.0
89,200,100,0.0,0.0
89,300,10,0.51,0.01
89,300,20,0.1233,0.08
89,300,30,0.0067,0.7333
89,300,40,0.0,0.2433
89,300,50,0.0,0.01
89,300,60,0.0,0.0133
89,300,70,0.0,0.0
89,300,80,0.0,0.0
89,300,90,0.0,0.0
89,300,100,0.0,0.0
89,3000,10,0.5207,0.01
89,3000,20,0.1207,0.082
89,3000,30,0.0137,0.731
89,3000,40,0.0,0.2187
89,3000,50,0.0,0.0027
89,3000,60,0.0,0.0017
89,3000,70,0.0,0.0017
89,3000,80,0.0,0.001
89,3000,90,0.0,0.0017
89,3000,100,0.0,0.0017
89,2000,10,0.527,0.0125
89,2000,20,0.117,0.0965
89,2000,30,0.0145,0.7165
89,2000,40,0.0,0.221
89,2000,50,0.0,0.0015
89,2000,60,0.0,0.0025
89,2000,70,0.0,0.001
89,2000,80,0.0,0.0035
89,2000,90,0.0,0.002
89,2000,100,0.0,0.0025
90,200,10,0.57,0.01
90,200,20,0.135,0.125
90,200,30,0.015,0.725
90,200,40,0.0,0.24
90,200,50,0.0,0.01
90,200,60,0.0,0.005
90,200,70,0.0,0.0
90,200,80,0.0,0.0
90,200,90,0.0,0.0
90,200,100,0.0,0.0
90,300,10,0.5933,0.0067
90,300,20,0.1567,0.0833
90,300,30,0.01,0.7567
90,300,40,0.0,0.1933
90,300,50,0.0,0.0
90,300,60,0.0,0.0
90,300,70,0.0,0.0
90,300,80,0.0,0.0
90,300,90,0.0,0.0
90,300,100,0.0,0.0067
90,3000,10,0.5243,0.0083
90,3000,20,0.1143,0.0973
90,3000,30,0.015,0.722
90,3000,40,0.0,0.211
90,3000,50,0.0,0.002
90,3000,60,0.0,0.0
90,3000,70,0.0,0.0
90,3000,80,0.0,0.0017
90,3000,90,0.0,0.001
90,3000,100,0.0,0.0013
90,2000,10,0.5375,0.0135
90,2000,20,0.1165,0.0965
90,2000,30,0.018,0.7215
90,2000,40,0.0,0.2325
90,2000,50,0.0,0.0005
90,2000,60,0.0,0.001
90,2000,70,0.0,0.0
90,2000,80,0.0,0.001
90,2000,90,0.0,0.002
90,2000,100,0.0,0.002
91,200,10,0.57,0.005
91,200,20,0.145,0.08
91,200,30,0.02,0.7
91,200,40,0.0,0.195
91,200,50,0.0,0.0
91,200,60,0.0,0.0
91,200,70,0.0,0.0
91,200,80,0.0,0.0
91,200,90,0.0,0.0
91,200,100,0.0,0.0
91,300,10,0.5633,0.0133
91,300,20,0.1533,0.13
91,300,30,0.0133,0.6667
91,300,40,0.0,0.2633
91,300,50,0.0,0.0
91,300,60,0.0,0.0033
91,300,70,0.0,0.0033
91,300,80,0.0,0.0
91,300,90,0.0,0.0033
91,300,100,0.0,0.0
91,3000,10,0.5277,0.0073
91,3000,20,0.1257,0.0987
91,3000,30,0.022,0.719
91,3000,40,0.0,0.2207
91,3000,50,0.0,0.001
91,3000,60,0.0,0.001
91,3000,70,0.0,0.0023
91,3000,80,0.0,0.002
91,3000,90,0.0,0.0013
91,3000,100,0.0,0.0023
91,2000,10,0.532,0.0095
91,2000,20,0.1155,0.099
91,2000,30,0.0215,0.721
91,2000,40,0.0,0.2345
91,2000,50,0.0,0.001
91,2000,60,0.0,0.003
91,2000,70,0.0,0.0025
91,2000,80,0.0,0.0005
91,2000,90,0.0,0.0025
91,2000,100,0.0,0.0015
92,200,10,0.53,0.01
92,200,20,0.095,0.09
92,200,30,0.04,0.725
92,200,40,0.0,0.235
92,200,50,0.0,0.0
92,200,60,0.0,0.0
92,200,70,0.0,0.005
92,200,80,0.0,0.005
92,200,90,0.0,0.0
92,200,100,0.0,0.0
92,300,10,0.5367,0.0067
92,300,20,0.1467,0.13
92,300,30,0.0133,0.7233
92,300,40,0.0,0.2533
92,300,50,0.0,0.0
92,300,60,0.0,0.0
92,300,70,0.0,0.0033
92,300,80,0.0,0.0
92,300,90,0.0,0.0033
92,300,100,0.0,0.0
92,3000,10,0.5447,0.0083
92,3000,20,0.1267,0.0927
92,3000,30,0.0163,0.7067
92,3000,40,0.0,0.2277
92,3000,50,0.0,0.0027
92,3000,60,0.0,0.0013
