run_id,samples,n_episodes,Neg Q1,Neg Q2,ProbTest Q1 (holds),ProbTest Q2 (holds)
29,3000,20,0.1137,0.1008,0.0,0.0
29,3000,30,0.0134,0.7265,0.0,0.0
29,3000,40,0.0,0.2254,1.0,0.0
29,3000,50,0.0,0.0013,1.0,0.0
29,3000,60,0.0,0.0007,1.0,0.0
29,3000,70,0.0,0.0007,1.0,0.0
29,3000,80,0.0,0.0037,1.0,0.0
29,3000,90,0.0,0.0033,1.0,0.0
29,3000,100,0.0,0.0033,1.0,0.0
29,2000,10,0.5284,0.011,0.0,0.0
29,2000,20,0.1371,0.0835,0.0,0.0
29,2000,30,0.0201,0.7038,0.0,0.0
29,2000,40,0.0,0.2294,1.0,0.0
29,2000,50,0.0,0.0037,1.0,0.0
29,2000,60,0.0,0.0023,1.0,0.0
29,2000,70,0.0,0.001,1.0,0.0
29,2000,80,0.0,0.0013,1.0,0.0
29,2000,90,0.0,0.0017,1.0,0.0
29,2000,100,0.0,0.001,1.0,0.0
30,200,10,0.5385,0.0097,0.0,0.0
30,200,20,0.097,0.0905,0.0,0.0
30,200,30,0.01,0.7109,0.0,0.0
30,200,40,0.0,0.2384,1.0,0.0
30,200,50,0.0,0.001,1.0,0.0
30,200,60,0.0,0.0027,1.0,0.0
30,200,70,0.0,0.0023,1.0,0.0
30,200,80,0.0,0.0037,1.0,0.0
30,200,90,0.0,0.0003,1.0,0.0
30,200,100,0.0,0.002,1.0,0.0
30,300,10,0.5552,0.0147,0.0,0.0
30,300,20,0.1204,0.0948,0.0,0.0
30,300,30,0.0234,0.7245,0.0,0.0
30,300,40,0.0,0.2137,1.0,0.0
30,300,50,0.0,0.004,1.0,0.0
30,300,60,0.0,0.0027,1.0,0.0
30,300,70,0.0,0.0003,1.0,0.0
30,300,80,0.0,0.0017,1.0,0.0
30,300,90,0.0,0.0017,1.0,0.0
30,300,100,0.0,0.003,1.0,0.0
30,3000,10,0.5485,0.005,0.0,0.0
30,3000,20,0.1572,0.0948,0.0,0.0
30,3000,30,0.0301,0.7225,0.0,0.0
30,3000,40,0.0,0.2411,1.0,0.0
30,3000,50,0.0,0.003,1.0,0.0
30,3000,60,0.0,0.001,1.0,0.0
30,3000,70,0.0,0.0013,1.0,0.0
30,3000,80,0.0,0.0013,1.0,0.0
30,3000,90,0.0,0.0027,1.0,0.0
30,3000,100,0.0,0.001,1.0,0.0
30,2000,10,0.5385,0.013,0.0,0.0
30,2000,20,0.097,0.0928,0.0,0.0
30,2000,30,0.0134,0.7088,0.0,0.0
30,2000,40,0.0,0.2344,1.0,0.0
30,2000,50,0.0,0.001,1.0,0.0
30,2000,60,0.0,0.002,1.0,0.0
30,2000,70,0.0,0.001,1.0,0.0
30,2000,80,0.0,0.0023,1.0,0.0
30,2000,90,0.0,0.0027,1.0,0.0
30,2000,100,0.0,0.0003,1.0,0.0
31,200,10,0.4883,0.01,0.0,0.0
31,200,20,0.1204,0.0972,0.0,0.0
31,200,30,0.0268,0.7209,0.0,0.0
31,200,40,0.0,0.22,1.0,0.0
31,200,50,0.0,0.0017,1.0,0.0
31,200,60,0.0,0.0013,1.0,0.0
31,200,70,0.0,0.0013,1.0,0.0
31,200,80,0.0,0.0013,1.0,0.0
31,200,90,0.0,0.0017,1.0,0.0
31,200,100,0.0,0.003,1.0,0.0
31,300,10,0.4749,0.01,0.0,0.0
31,300,20,0.0936,0.0902,0.0,0.0
31,300,30,0.0234,0.7229,0.0,0.0
31,300,40,0.0,0.2297,1.0,0.0
31,300,50,0.0,0.0017,1.0,0.0
31,300,60,0.0,0.0017,1.0,0.0
31,300,70,0.0,0.002,1.0,0.0
31,300,80,0.0,0.0023,1.0,0.0
31,300,90,0.0,0.0017,1.0,0.0
31,300,100,0.0,0.0023,1.0,0.0
31,3000,10,0.5318,0.0104,0.0,0.0
31,3000,20,0.1304,0.0948,0.0,0.0
31,3000,30,0.0301,0.7182,0.0,0.0
31,3000,40,0.0,0.2371,1.0,0.0
31,3000,50,0.0,0.0003,1.0,0.0
31,3000,60,0.0,0.0027,1.0,0.0
31,3000,70,0.0,0.0017,1.0,0.0
31,3000,80,0.0,0.002,1.0,0.0
31,3000,90,0.0,0.002,1.0,0.0
31,3000,100,0.0,0.0003,1.0,0.0
31,2000,10,0.505,0.014,0.0,0.0
31,2000,20,0.087,0.0942,0.0,0.0
31,2000,30,0.0167,0.7316,0.0,0.0
31,2000,40,0.0,0.2334,1.0,0.0
31,2000,50,0.0,0.0007,1.0,0.0
31,2000,60,0.0,0.001,1.0,0.0
31,2000,70,0.0,0.002,1.0,0.0
31,2000,80,0.0,0.001,1.0,0.0
31,2000,90,0.0,0.0007,1.0,0.0
31,2000,100,0.0,0.001,1.0,0.0
32,200,10,0.5452,0.007,0.0,0.0
32,200,20,0.1003,0.0881,0.0,0.0
32,200,30,0.0134,0.7122,0.0,0.0
32,200,40,0.0,0.2284,1.0,0.0
32,200,50,0.0,0.0017,1.0,0.0
32,200,60,0.0,0.002,1.0,0.0
32,200,70,0.0,0.0017,1.0,0.0
32,200,80,0.0,0.0023,1.0,0.0
32,200,90,0.0,0.0027,1.0,0.0
32,200,100,0.0,0.001,1.0,0.0
32,300,10,0.5251,0.013,0.0,0.0
32,300,20,0.1003,0.0878,0.0,0.0
32,300,30,0.0167,0.7225,0.0,0.0
32,300,40,0.0,0.2167,1.0,0.0
32,300,50,0.0,0.0027,1.0,0.0
32,300,60,0.0,0.001,1.0,0.0
32,300,70,0.0,0.0017,1.0,0.0
32,300,80,0.0,0.0013,1.0,0.0
32,300,90,0.0,0.002,1.0,0.0
32,300,100,0.0,0.0027,1.0,0.0
32,3000,10,0.5251,0.0144,0.0,0.0
32,3000,20,0.1104,0.0915,0.0,0.0
32,3000,30,0.0134,0.7346,0.0,0.0
32,3000,40,0.0,0.223,1.0,0.0
32,3000,50,0.0,0.002,1.0,0.0
32,3000,60,0.0,0.0013,1.0,0.0
32,3000,70,0.0,0.0023,1.0,0.0
32,3000,80,0.0,0.002,1.0,0.0
32,3000,90,0.0,0.0017,1.0,0.0
32,3000,100,0.0,0.002,1.0,0.0
32,2000,10,0.5485,0.011,0.0,0.0
32,2000,20,0.1204,0.0982,0.0,0.0
32,2000,30,0.0134,0.7232,0.0,0.0
32,2000,40,0.0,0.2317,1.0,0.0
32,2000,50,0.0,0.0007,1.0,0.0
32,2000,60,0.0,0.0,1.0,1.0
32,2000,70,0.0,0.002,1.0,0.0
32,2000,80,0.0,0.002,1.0,0.0
32,2000,90,0.0,0.0027,1.0,0.0
32,2000,100,0.0,0.0023,1.0,0.0
33,200,10,0.4783,0.0104,0.0,0.0
33,200,20,0.1037,0.1022,0.0,0.0
33,200,30,0.0134,0.7302,0.0,0.0
33,200,40,0.0,0.2257,1.0,0.0
33,200,50,0.0,0.003,1.0,0.0
33,200,60,0.0,0.0007,1.0,0.0
33,200,70,0.0,0.0013,1.0,0.0
33,200,80,0.0,0.0027,1.0,0.0
33,200,90,0.0,0.002,1.0,0.0
33,200,100,0.0,0.001,1.0,0.0
33,300,10,0.495,0.0104,0.0,0.0
33,300,20,0.1237,0.0895,0.0,0.0
33,300,30,0.0334,0.7219,0.0,0.0
33,300,40,0.0,0.2217,1.0,0.0
33,300,50,0.0,0.002,1.0,0.0
33,300,60,0.0,0.001,1.0,0.0
33,300,70,0.0,0.0013,1.0,0.0
33,300,80,0.0,0.0017,1.0,0.0
33,300,90,0.0,0.0043,1.0,0.0
33,300,100,0.0,0.002,1.0,0.0
33,3000,10,0.5485,0.0124,0.0,0.0
33,3000,20,0.1171,0.0895,0.0,0.0
33,3000,30,0.0134,0.7205,0.0,0.0
33,3000,40,0.0,0.2274,1.0,0.0
33,3000,50,0.0,0.0017,1.0,0.0
33,3000,60,0.0,0.0023,1.0,0.0
33,3000,70,0.0,0.0047,1.0,0.0
33,3000,80,0.0,0.0013,1.0,0.0
33,3000,90,0.0,0.0013,1.0,0.0
33,3000,100,0.0,0.001,1.0,0.0
33,2000,10,0.5719,0.0104,0.0,0.0
33,2000,20,0.1104,0.0995,0.0,0.0
33,2000,30,0.0134,0.7252,0.0,0.0
33,2000,40,0.0,0.2184,1.0,0.0
33,2000,50,0.0,0.0017,1.0,0.0
33,2000,60,0.0,0.0017,1.0,0.0
33,2000,70,0.0,0.002,1.0,0.0
33,2000,80,0.0,0.0013,1.0,0.0
33,2000,90,0.0,0.002,1.0,0.0
33,2000,100,0.0,0.002,1.0,0.0
34,200,10,0.505,0.011,0.0,0.0
34,200,20,0.1171,0.1062,0.0,0.0
34,200,30,0.0067,0.7232,0.0,0.0
34,200,40,0.0,0.2364,1.0,0.0
34,200,50,0.0,0.0003,1.0,0.0
34,200,60,0.0,0.002,1.0,0.0
34,200,70,0.0,0.0017,1.0,0.0
34,200,80,0.0,0.0007,1.0,0.0
34,200,90,0.0,0.001,1.0,0.0
34,200,100,0.0,0.002,1.0,0.0
34,300,10,0.5351,0.011,0.0,0.0
34,300,20,0.1237,0.0995,0.0,0.0
34,300,30,0.0234,0.7129,0.0,0.0
34,300,40,0.0,0.2417,1.0,0.0
34,300,50,0.0,0.0027,1.0,0.0
34,300,60,0.0,0.0027,1.0,0.0
34,300,70,0.0,0.002,1.0,0.0
34,300,80,0.0,0.0013,1.0,0.0
34,300,90,0.0,0.0017,1.0,0.0
34,300,100,0.0,0.0017,1.0,0.0
34,3000,10,0.5284,0.013,0.0,0.0
34,3000,20,0.1304,0.0925,0.0,0.0
34,3000,30,0.0167,0.7088,0.0,0.0
34,3000,40,0.0,0.229,1.0,0.0
34,3000,50,0.0,0.004,1.0,0.0
34,3000,60,0.0,0.001,1.0,0.0
34,3000,70,0.0,0.0007,1.0,0.0
34,3000,80,0.0,0.0003,1.0,0.0
34,3000,90,0.0,0.0017,1.0,0.0
34,3000,100,0.0,0.0017,1.0,0.0
34,2000,10,0.5284,0.008,0.0,0.0
34,2000,20,0.1237,0.0992,0.0,0.0
34,2000,30,0.0268,0.7125,0.0,0.0
34,2000,40,0.0,0.22,1.0,0.0
34,2000,50,0.0,0.0033,1.0,0.0
34,2000,60,0.0,0.002,1.0,0.0
34,2000,70,0.0,0.0013,1.0,0.0
34,2000,80,0.0,0.0023,1.0,0.0
34,2000,90,0.0,0.003,1.0,0.0
34,2000,100,0.0,0.001,1.0,0.0
35,200,10,0.5619,0.0097,0.0,0.0
35,200,20,0.1104,0.0942,0.0,0.0
35,200,30,0.01,0.7195,0.0,0.0
35,200,40,0.0,0.2244,1.0,0.0
35,200,50,0.0,0.002,1.0,0.0
35,200,60,0.0,0.0013,1.0,0.0
35,200,70,0.0,0.0007,1.0,0.0
35,200,80,0.0,0.001,1.0,0.0
35,200,90,0.0,0.0037,1.0,0.0
35,200,100,0.0,0.001,1.0,0.0
35,300,10,0.5819,0.0067,0.0,0.0
35,300,20,0.0936,0.0992,0.0,0.0
35,300,30,0.0268,0.7122,0.0,0.0
35,300,40,0.0,0.2277,1.0,0.0
35,300,50,0.0,0.002,1.0,0.0
35,300,60,0.0,0.0013,1.0,0.0
35,300,70,0.0,0.001,1.0,0.0
35,300,80,0.0,0.0013,1.0,0.0
35,300,90,0.0,0.0033,1.0,0.0
35,300,100,0.0,0.0003,1.0,0.0
35,3000,10,0.5585,0.014,0.0,0.0
35,3000,20,0.1572,0.0932,0.0,0.0
35,3000,30,0.0201,0.7109,0.0,0.0
35,3000,40,0.0,0.2444,1.0,0.0
35,3000,50,0.0,0.0023,1.0,0.0
35,3000,60,0.0,0.001,1.0,0.0
35,3000,70,0.0,0.0017,1.0,0.0
35,3000,80,0.0,0.0023,1.0,0.0
35,3000,90,0.0,0.0007,1.0,0.0
35,3000,100,0.0,0.001,1.0,0.0
35,2000,10,0.5251,0.013,0.0,0.0
35,2000,20,0.1104,0.0975,0.0,0.0
35,2000,30,0.0167,0.7242,0.0,0.0
35,2000,40,0.0,0.2411,1.0,0.0
35,2000,50,0.0,0.0013,1.0,0.0
35,2000,60,0.0,0.0,1.0,1.0
35,2000,70,0.0,0.002,1.0,0.0
35,2000,80,0.0,0.002,1.0,0.0
35,2000,90,0.0,0.002,1.0,0.0
35,2000,100,0.0,0.0013,1.0,0.0
36,200,10,0.5217,0.0097,0.0,0.0
36,200,20,0.1171,0.1015,0.0,0.0
36,200,30,0.0268,0.7122,0.0,0.0
36,200,40,0.0,0.2354,1.0,0.0
36,200,50,0.0,0.0033,1.0,0.0
36,200,60,0.0,0.0013,1.0,0.0
36,200,70,0.0,0.001,1.0,0.0
36,200,80,0.0,0.002,1.0,0.0
36,200,90,0.0,0.0013,1.0,0.0
36,200,100,0.0,0.002,1.0,0.0
36,300,10,0.5351,0.01,0.0,0.0
36,300,20,0.1137,0.0988,0.0,0.0
36,300,30,0.0167,0.7048,0.0,0.0
36,300,40,0.0,0.226,1.0,0.0
36,300,50,0.0,0.0023,1.0,0.0
36,300,60,0.0,0.002,1.0,0.0
36,300,70,0.0,0.0017,1.0,0.0
36,300,80,0.0,0.001,1.0,0.0
36,300,90,0.0,0.0013,1.0,0.0
36,300,100,0.0,0.0017,1.0,0.0
36,3000,10,0.5217,0.01,0.0,0.0
36,3000,20,0.107,0.0955,0.0,0.0
36,3000,30,0.0334,0.7159,0.0,0.0
36,3000,40,0.0,0.2264,1.0,0.0
36,3000,50,0.0,0.0013,1.0,0.0
36,3000,60,0.0,0.0027,1.0,0.0
36,3000,70,0.0,0.0003,1.0,0.0
36,3000,80,0.0,0.001,1.0,0.0
36,3000,90,0.0,0.0007,1.0,0.0
36,3000,100,0.0,0.0023,1.0,0.0
36,2000,10,0.5284,0.0087,0.0,0.0
36,2000,20,0.1338,0.0915,0.0,0.0
36,2000,30,0.0167,0.7162,0.0,0.0
36,2000,40,0.0,0.215,1.0,0.0
36,2000,50,0.0,0.001,1.0,0.0
36,2000,60,0.0,0.0013,1.0,0.0
36,2000,70,0.0,0.002,1.0,0.0
36,2000,80,0.0,0.001,1.0,0.0
36,2000,90,0.0,0.0017,1.0,0.0
36,2000,100,0.0,0.0017,1.0,0.0
37,200,10,0.5886,0.0114,0.0,0.0
37,200,20,0.1104,0.0915,0.0,0.0
37,200,30,0.0167,0.7142,0.0,0.0
37,200,40,0.0,0.2227,1.0,0.0
37,200,50,0.0,0.0023,1.0,0.0
37,200,60,0.0,0.001,1.0,0.0
37,200,70,0.0,0.002,1.0,0.0
37,200,80,0.0,0.0017,1.0,0.0
37,200,90,0.0,0.0013,1.0,0.0
37,200,100,0.0,0.002,1.0,0.0
37,300,10,0.505,0.0134,0.0,0.0
37,300,20,0.107,0.1008,0.0,0.0
37,300,30,0.0167,0.7182,0.0,0.0
37,300,40,0.0,0.2244,1.0,0.0
37,300,50,0.0,0.001,1.0,0.0
37,300,60,0.0,0.0013,1.0,0.0
37,300,70,0.0,0.0023,1.0,0.0
37,300,80,0.0,0.0033,1.0,0.0
37,300,90,0.0,0.0017,1.0,0.0
37,300,100,0.0,0.001,1.0,0.0
37,3000,10,0.5284,0.009,0.0,0.0
37,3000,20,0.107,0.1038,0.0,0.0
37,3000,30,0.0334,0.7145,0.0,0.0
37,3000,40,0.0,0.225,1.0,0.0
37,3000,50,0.0,0.0027,1.0,0.0
37,3000,60,0.0,0.0017,1.0,0.0
37,3000,70,0.0,0.0013,1.0,0.0
37,3000,80,0.0,0.002,1.0,0.0
37,3000,90,0.0,0.0017,1.0,0.0
37,3000,100,0.0,0.002,1.0,0.0
37,2000,10,0.5318,0.012,0.0,0.0
37,2000,20,0.1137,0.0895,0.0,0.0
37,2000,30,0.0334,0.7235,0.0,0.0
37,2000,40,0.0,0.2351,1.0,0.0
37,2000,50,0.0,0.0013,1.0,0.0
37,2000,60,0.0,0.001,1.0,0.0
37,2000,70,0.0,0.0007,1.0,0.0
37,2000,80,0.0,0.002,1.0,0.0
37,2000,90,0.0,0.001,1.0,0.0
37,2000,100,0.0,0.0017,1.0,0.0
38,200,10,0.4448,0.0104,0.0,0.0
38,200,20,0.1338,0.1038,0.0,0.0
38,200,30,0.0268,0.7185,0.0,0.0
38,200,40,0.0,0.225,1.0,0.0
38,200,50,0.0,0.0007,1.0,0.0
38,200,60,0.0,0.0017,1.0,0.0
38,200,70,0.0,0.002,1.0,0.0
38,200,80,0.0,0.001,1.0,0.0
38,200,90,0.0,0.001,1.0,0.0
38,200,100,0.0,0.0013,1.0,0.0
38,300,10,0.5151,0.0124,0.0,0.0
38,300,20,0.1171,0.0908,0.0,0.0
38,300,30,0.0067,0.6912,0.0,0.0
38,300,40,0.0,0.2217,1.0,0.0
38,300,50,0.0,0.0033,1.0,0.0
38,300,60,0.0,0.0023,1.0,0.0
38,300,70,0.0,0.0033,1.0,0.0
38,300,80,0.0,0.0017,1.0,0.0
38,300,90,0.0,0.002,1.0,0.0
38,300,100,0.0,0.0017,1.0,0.0
38,3000,10,0.5719,0.0114,0.0,0.0
38,3000,20,0.0736,0.0955,0.0,0.0
38,3000,30,0.0201,0.7038,0.0,0.0
38,3000,40,0.0,0.2197,1.0,0.0
38,3000,50,0.0,0.0013,1.0,0.0
38,3000,60,0.0,0.001,1.0,0.0
38,3000,70,0.0,0.0027,1.0,0.0
38,3000,80,0.0,0.003,1.0,0.0
38,3000,90,0.0,0.0017,1.0,0.0
38,3000,100,0.0,0.002,1.0,0.0
38,2000,10,0.5351,0.0104,0.0,0.0
38,2000,20,0.1204,0.0895,0.0,0.0
38,2000,30,0.01,0.7332,0.0,0.0
38,2000,40,0.0,0.215,1.0,0.0
38,2000,50,0.0,0.0023,1.0,0.0
38,2000,60,0.0,0.0013,1.0,0.0
38,2000,70,0.0,0.002,1.0,0.0
38,2000,80,0.0,0.0027,1.0,0.0
38,2000,90,0.0,0.0007,1.0,0.0
38,2000,100,0.0,0.002,1.0,0.0
39,200,10,0.5719,0.009,0.0,0.0
39,200,20,0.1104,0.0998,0.0,0.0
39,200,30,0.0301,0.7152,0.0,0.0
39,200,40,0.0,0.2314,1.0,0.0
39,200,50,0.0,0.001,1.0,0.0
39,200,60,0.0,0.0023,1.0,0.0
39,200,70,0.0,0.002,1.0,0.0
39,200,80,0.0,0.001,1.0,0.0
39,200,90,0.0,0.001,1.0,0.0
39,200,100,0.0,0.0003,1.0,0.0
39,300,10,0.505,0.008,0.0,0.0
39,300,20,0.1371,0.0938,0.0,0.0
39,300,30,0.0167,0.7352,0.0,0.0
39,300,40,0.0,0.2297,1.0,0.0
39,300,50,0.0,0.002,1.0,0.0
39,300,60,0.0,0.003,1.0,0.0
39,300,70,0.0,0.0017,1.0,0.0
39,300,80,0.0,0.0017,1.0,0.0
39,300,90,0.0,0.0013,1.0,0.0
39,300,100,0.0,0.0027,1.0,0.0
39,3000,10,0.5518,0.0104,0.0,0.0
39,3000,20,0.1171,0.0972,0.0,0.0
39,3000,30,0.0167,0.7122,0.0,0.0
39,3000,40,0.0,0.2264,1.0,0.0
39,3000,50,0.0,0.003,1.0,0.0
39,3000,60,0.0,0.002,1.0,0.0
39,3000,70,0.0,0.0013,1.0,0.0
39,3000,80,0.0,0.0017,1.0,0.0
39,3000,90,0.0,0.002,1.0,0.0
39,3000,100,0.0,0.001,1.0,0.0
39,2000,10,0.5351,0.0087,0.0,0.0
39,2000,20,0.0936,0.0861,0.0,0.0
39,2000,30,0.0301,0.7229,0.0,0.0
39,2000,40,0.0,0.2237,1.0,0.0
39,2000,50,0.0,0.0027,1.0,0.0
39,2000,60,0.0,0.0017,1.0,0.0
39,2000,70,0.0,0.0013,1.0,0.0
39,2000,80,0.0,0.003,1.0,0.0
39,2000,90,0.0,0.002,1.0,0.0
39,2000,100,0.0,0.0023,1.0,0.0
40,200,10,0.5151,0.0107,0.0,0.0
40,200,20,0.1405,0.0861,0.0,0.0
40,200,30,0.0134,0.7165,0.0,0.0
40,200,40,0.0,0.225,1.0,0.0
40,200,50,0.0,0.0023,1.0,0.0
40,200,60,0.0,0.0023,1.0,0.0
40,200,70,0.0,0.0013,1.0,0.0
40,200,80,0.0,0.0017,1.0,0.0
40,200,90,0.0,0.0013,1.0,0.0
40,200,100,0.0,0.0027,1.0,0.0
40,300,10,0.5084,0.01,0.0,0.0
40,300,20,0.1405,0.0965,0.0,0.0
40,300,30,0.0234,0.7219,0.0,0.0
40,300,40,0.0,0.2244,1.0,0.0
40,300,50,0.0,0.001,1.0,0.0
40,300,60,0.0,0.0027,1.0,0.0
40,300,70,0.0,0.002,1.0,0.0
40,300,80,0.0,0.0037,1.0,0.0
40,300,90,0.0,0.0007,1.0,0.0
40,300,100,0.0,0.0013,1.0,0.0
40,3000,10,0.5385,0.0127,0.0,0.0
40,3000,20,0.1338,0.0958,0.0,0.0
40,3000,30,0.01,0.7299,0.0,0.0
40,3000,40,0.0,0.222,1.0,0.0
40,3000,50,0.0,0.002,1.0,0.0
40,3000,60,0.0,0.001,1.0,0.0
40,3000,70,0.0,0.0017,1.0,0.0
40,3000,80,0.0,0.0017,1.0,0.0
40,3000,90,0.0,0.0017,1.0,0.0
40,3000,100,0.0,0.0017,1.0,0.0
40,2000,10,0.505,0.007,0.0,0.0
40,2000,20,0.1037,0.0891,0.0,0.0
40,2000,30,0.0201,0.7112,0.0,0.0
40,2000,40,0.0,0.2174,1.0,0.0
40,2000,50,0.0,0.0013,1.0,0.0
40,2000,60,0.0,0.002,1.0,0.0
40,2000,70,0.0,0.0007,1.0,0.0
40,2000,80,0.0,0.001,1.0,0.0
40,2000,90,0.0,0.0033,1.0,0.0
40,2000,100,0.0,0.0017,1.0,0.0
41,200,10,0.5084,0.0107,0.0,0.0
41,200,20,0.1405,0.0958,0.0,0.0
41,200,30,0.0167,0.7316,0.0,0.0
41,200,40,0.0,0.2367,1.0,0.0
41,200,50,0.0,0.0023,1.0,0.0
41,200,60,0.0,0.0013,1.0,0.0
41,200,70,0.0,0.0023,1.0,0.0
41,200,80,0.0,0.002,1.0,0.0
41,200,90,0.0,0.0017,1.0,0.0
41,200,100,0.0,0.0013,1.0,0.0
41,300,10,0.5251,0.008,0.0,0.0
41,300,20,0.1204,0.1008,0.0,0.0
41,300,30,0.0033,0.7159,0.0,0.0
41,300,40,0.0,0.2237,1.0,0.0
41,300,50,0.0,0.002,1.0,0.0
41,300,60,0.0,0.002,1.0,0.0
41,300,70,0.0,0.0023,1.0,0.0
41,300,80,0.0,0.002,1.0,0.0
41,300,90,0.0,0.0027,1.0,0.0
41,300,100,0.0,0.0017,1.0,0.0
41,3000,10,0.4849,0.011,0.0,0.0
41,3000,20,0.1371,0.0878,0.0,0.0
41,3000,30,0.0067,0.7109,0.0,0.0
41,3000,40,0.0,0.224,1.0,0.0
41,3000,50,0.0,0.0027,1.0,0.0
41,3000,60,0.0,0.0043,1.0,0.0
41,3000,70,0.0,0.0037,1.0,0.0
41,3000,80,0.0,0.001,1.0,0.0
41,3000,90,0.0,0.0023,1.0,0.0
41,3000,100,0.0,0.0023,1.0,0.0
41,2000,10,0.4582,0.0117,0.0,0.0
41,2000,20,0.1371,0.0861,0.0,0.0
41,2000,30,0.0201,0.7212,0.0,0.0
41,2000,40,0.0,0.2311,1.0,0.0
41,2000,50,0.0,0.003,1.0,0.0
41,2000,60,0.0,0.0017,1.0,0.0
41,2000,70,0.0,0.0013,1.0,0.0
41,2000,80,0.0,0.0017,1.0,0.0
41,2000,90,0.0,0.0013,1.0,0.0
41,2000,100,0.0,0.0037,1.0,0.0
42,200,10,0.5217,0.0097,0.0,0.0
42,200,20,0.1271,0.1038,0.0,0.0
42,200,30,0.0234,0.7098,0.0,0.0
42,200,40,0.0,0.2311,1.0,0.0
42,200,50,0.0,0.0027,1.0,0.0
42,200,60,0.0,0.0023,1.0,0.0
42,200,70,0.0,0.0013,1.0,0.0
42,200,80,0.0,0.0017,1.0,0.0
42,200,90,0.0,0.002,1.0,0.0
42,200,100,0.0,0.001,1.0,0.0
42,300,10,0.4816,0.01,0.0,0.0
42,300,20,0.1104,0.0875,0.0,0.0
42,300,30,0.0234,0.7005,0.0,0.0
42,300,40,0.0,0.223,1.0,0.0
42,300,50,0.0,0.0013,1.0,0.0
42,300,60,0.0,0.002,1.0,0.0
42,300,70,0.0,0.0007,1.0,0.0
42,300,80,0.0,0.0017,1.0,0.0
42,300,90,0.0,0.002,1.0,0.0
42,300,100,0.0,0.001,1.0,0.0
42,3000,10,0.5084,0.0114,0.0,0.0
42,3000,20,0.1037,0.0972,0.0,0.0
42,3000,30,0.0067,0.7085,0.0,0.0
42,3000,40,0.0,0.22,1.0,0.0
42,3000,50,0.0,0.002,1.0,0.0
42,3000,60,0.0,0.0013,1.0,0.0
42,3000,70,0.0,0.003,1.0,0.0
42,3000,80,0.0,0.0007,1.0,0.0
42,3000,90,0.0,0.0017,1.0,0.0
42,3000,100,0.0,0.0023,1.0,0.0
42,2000,10,0.5318,0.0104,0.0,0.0
42,2000,20,0.1271,0.0952,0.0,0.0
42,2000,30,0.0201,0.7265,0.0,0.0
42,2000,40,0.0,0.2204,1.0,0.0
42,2000,50,0.0,0.002,1.0,0.0
42,2000,60,0.0,0.001,1.0,0.0
42,2000,70,0.0,0.002,1.0,0.0
42,2000,80,0.0,0.0007,1.0,0.0
42,2000,90,0.0,0.001,1.0,0.0
42,2000,100,0.0,0.001,1.0,0.0
43,200,10,0.4983,0.0124,0.0,0.0
43,200,20,0.1438,0.0968,0.0,0.0
43,200,30,0.0201,0.7175,0.0,0.0
43,200,40,0.0,0.228,1.0,0.0
43,200,50,0.0,0.002,1.0,0.0
43,200,60,0.0,0.0027,1.0,0.0
43,200,70,0.0,0.001,1.0,0.0
43,200,80,0.0,0.0013,1.0,0.0
43,200,90,0.0,0.0017,1.0,0.0
43,200,100,0.0,0.0023,1.0,0.0
43,300,10,0.4983,0.0114,0.0,0.0
43,300,20,0.1338,0.0935,0.0,0.0
43,300,30,0.0268,0.7332,0.0,0.0
43,300,40,0.0,0.2214,1.0,0.0
43,300,50,0.0,0.0017,1.0,0.0
43,300,60,0.0,0.0003,1.0,0.0
43,300,70,0.0,0.0017,1.0,0.0
43,300,80,0.0,0.0013,1.0,0.0
43,300,90,0.0,0.0017,1.0,0.0
43,300,100,0.0,0.002,1.0,0.0
43,3000,10,0.5452,0.01,0.0,0.0
43,3000,20,0.107,0.0972,0.0,0.0
43,3000,30,0.0033,0.7205,0.0,0.0
43,3000,40,0.0,0.2043,1.0,0.0
43,3000,50,0.0,0.0013,1.0,0.0
43,3000,60,0.0,0.0013,1.0,0.0
43,3000,70,0.0,0.0017,1.0,0.0
43,3000,80,0.0,0.0017,1.0,0.0
43,3000,90,0.0,0.001,1.0,0.0
43,3000,100,0.0,0.0023,1.0,0.0
43,2000,10,0.5151,0.0114,0.0,0.0
43,2000,20,0.1271,0.0925,0.0,0.0
43,2000,30,0.0201,0.7232,0.0,0.0
43,2000,40,0.0,0.2214,1.0,0.0
43,2000,50,0.0,0.0013,1.0,0.0
43,2000,60,0.0,0.002,1.0,0.0
43,2000,70,0.0,0.002,1.0,0.0
43,2000,80,0.0,0.0013,1.0,0.0
43,2000,90,0.0,0.0017,1.0,0.0
43,2000,100,0.0,0.0007,1.0,0.0
44,200,10,0.505,0.0117,0.0,0.0
44,200,20,0.1137,0.0972,0.0,0.0
44,200,30,0.0301,0.7055,0.0,0.0
44,200,40,0.0,0.225,1.0,0.0
44,200,50,0.0,0.0007,1.0,0.0
44,200,60,0.0,0.001,1.0,0.0
44,200,70,0.0,0.0013,1.0,0.0
44,200,80,0.0,0.0,1.0,1.0
44,200,90,0.0,0.0023,1.0,0.0
44,200,100,0.0,0.0007,1.0,0.0
44,300,10,0.5117,0.008,0.0,0.0
44,300,20,0.1237,0.0985,0.0,0.0
44,300,30,0.01,0.7189,0.0,0.0
44,300,40,0.0,0.2257,1.0,0.0
44,300,50,0.0,0.002,1.0,0.0
